Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Davide  Pesavento,Sorbonne Universités,Demo: Car-Fi: Opportunistic V2I by Exploiting Dual-Access Wi-Fi Networks,"802.11, V2I, fast roaming, vehicular networks, scanning",2015,mobicom
Giulio  Grassi,Sorbonne Universités,Demo: Car-Fi: Opportunistic V2I by Exploiting Dual-Access Wi-Fi Networks,"802.11, V2I, fast roaming, vehicular networks, scanning",2015,mobicom
Giovanni Pau,Sorbonne Universités,Demo: Car-Fi: Opportunistic V2I by Exploiting Dual-Access Wi-Fi Networks,"802.11, V2I, fast roaming, vehicular networks, scanning",2015,mobicom
P. Bahl,Microsoft Research,Demo: Car-Fi: Opportunistic V2I by Exploiting Dual-Access Wi-Fi Networks,"802.11, V2I, fast roaming, vehicular networks, scanning",2015,mobicom
Serge  Fdida,Sorbonne Universités,Demo: Car-Fi: Opportunistic V2I by Exploiting Dual-Access Wi-Fi Networks,"802.11, V2I, fast roaming, vehicular networks, scanning",2015,mobicom
Gaetan  Harter,Inria,Demo: FIT IoT-LABA: Large Scale Open Experimental IoT Testbed,"wireless sensor network, testbed, internet of things",2015,mobicom
Roger  Pissard-Gibollet,Inria,Demo: FIT IoT-LABA: Large Scale Open Experimental IoT Testbed,"wireless sensor network, testbed, internet of things",2015,mobicom
Frederic  Saint-Marcel,Inria,Demo: FIT IoT-LABA: Large Scale Open Experimental IoT Testbed,"wireless sensor network, testbed, internet of things",2015,mobicom
Guillaume  Schreiner,Inria,Demo: FIT IoT-LABA: Large Scale Open Experimental IoT Testbed,"wireless sensor network, testbed, internet of things",2015,mobicom
Julien  Vandaele,Inria,Demo: FIT IoT-LABA: Large Scale Open Experimental IoT Testbed,"wireless sensor network, testbed, internet of things",2015,mobicom
Qing  Wang,IMDEA Networks Institute & UC3M,Demo: OpenVLC1.0 Platform for Research in Visible Light Communication Networks,"low-cost, visible light communication networks, openVLC, research platform, open-source",2015,mobicom
Shengrong  Yin,University of Houston,Demo: OpenVLC1.0 Platform for Research in Visible Light Communication Networks,"low-cost, visible light communication networks, openVLC, research platform, open-source",2015,mobicom
Omprakash  Gnawali,University of Houston,Demo: OpenVLC1.0 Platform for Research in Visible Light Communication Networks,"low-cost, visible light communication networks, openVLC, research platform, open-source",2015,mobicom
Domenico Giustiniano,IMDEA Networks Institute,Demo: OpenVLC1.0 Platform for Research in Visible Light Communication Networks,"low-cost, visible light communication networks, openVLC, research platform, open-source",2015,mobicom
Aaron Yi Ding,University of Helsinki,Demo: An Open-Source Software Defined Platform for Collaborative and Energy-Aware WiFi Offloading,"mobile data offloading, software-defined networking",2015,mobicom
Yanhe  Liu,University of Helsinki,Demo: An Open-Source Software Defined Platform for Collaborative and Energy-Aware WiFi Offloading,"mobile data offloading, software-defined networking",2015,mobicom
Sasu  Tarkoma,University of Helsinki,Demo: An Open-Source Software Defined Platform for Collaborative and Energy-Aware WiFi Offloading,"mobile data offloading, software-defined networking",2015,mobicom
Hannu  Flinck,Nokia,Demo: An Open-Source Software Defined Platform for Collaborative and Energy-Aware WiFi Offloading,"mobile data offloading, software-defined networking",2015,mobicom
Jon  Crowcroft,University of Cambridge,Demo: An Open-Source Software Defined Platform for Collaborative and Energy-Aware WiFi Offloading,"mobile data offloading, software-defined networking",2015,mobicom
Songtao  He,Microsoft Research and University of Science and Technology of China,Demo: Optimizing Smartphone Power Consumption through Dynamic Resolution Scaling,"dynamic resolution scaling, power consumption, smartphone, GPU, display resolution",2015,mobicom
Yunxin  Liu,Microsoft Research,Demo: Optimizing Smartphone Power Consumption through Dynamic Resolution Scaling,"dynamic resolution scaling, power consumption, smartphone, GPU, display resolution",2015,mobicom
Hucheng  Zhou,Microsoft Research,Demo: Optimizing Smartphone Power Consumption through Dynamic Resolution Scaling,"dynamic resolution scaling, power consumption, smartphone, GPU, display resolution",2015,mobicom
Konstantin Mikhaylov,Centre for Wireless Communications (CWC),Demo: Modular Multi-Radio Wireless Sensor Platform for IoT Trials with Plug&Play Module Connection,"plug-and-play, node, IOT, experimentation, platform, internet of things, WSN, wireless sensor actuator networks, module, architecture",2015,mobicom
Juha  Petäjäjärvi,Centre for Wireless Communications (CWC),Demo: Modular Multi-Radio Wireless Sensor Platform for IoT Trials with Plug&Play Module Connection,"plug-and-play, node, IOT, experimentation, platform, internet of things, WSN, wireless sensor actuator networks, module, architecture",2015,mobicom
Marko  Mäkeläinen,Centre for Wireless Communications (CWC),Demo: Modular Multi-Radio Wireless Sensor Platform for IoT Trials with Plug&Play Module Connection,"plug-and-play, node, IOT, experimentation, platform, internet of things, WSN, wireless sensor actuator networks, module, architecture",2015,mobicom
Anton  Paatelma,Centre for Wireless Communications (CWC),Demo: Modular Multi-Radio Wireless Sensor Platform for IoT Trials with Plug&Play Module Connection,"plug-and-play, node, IOT, experimentation, platform, internet of things, WSN, wireless sensor actuator networks, module, architecture",2015,mobicom
Tuomo  Hänninen,Centre for Wireless Communications (CWC),Demo: Modular Multi-Radio Wireless Sensor Platform for IoT Trials with Plug&Play Module Connection,"plug-and-play, node, IOT, experimentation, platform, internet of things, WSN, wireless sensor actuator networks, module, architecture",2015,mobicom
Krzysztof  Grochla,ITIS PAN,Demo: Wireless Link Selection on Smartphone: Throughput vs Battery Drain,"LTE, wifi, available bandwidth estimation, link selection",2015,mobicom
Paweł  Foremski,IITIS PAN,Demo: Wireless Link Selection on Smartphone: Throughput vs Battery Drain,"LTE, wifi, available bandwidth estimation, link selection",2015,mobicom
Navid  Nikaein,Eurecom,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Raymond  Knopp,Eurecom,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Lionel  Gauthier,Eurecom,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Eryk  Schiller,University of Bern,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Torsten Braun,University of Bern,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Dominique  Pichon,Orange Labs,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Christian  Bonnet,Eurecom,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Florian  Kaltenberger,Eurecom,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Dominique  Nussbaum,Eurecom,Demo: Closer to Cloud-RAN: RAN as a Service,"ranaas, virtualization, cloud-ran, LTE/LTE-A, openairinterface, cloud computing",2015,mobicom
Mukulika  Maity,IIT Bombay,"Demo: Witals, AP-Centric Health Diagnosis of WiFiNetworks","802.11a/g/n, BSS, airtime, RSSI, causal graph, wifi",2015,mobicom
Avinash  Chaurasia,IIT Bombay,"Demo: Witals, AP-Centric Health Diagnosis of WiFiNetworks","802.11a/g/n, BSS, airtime, RSSI, causal graph, wifi",2015,mobicom
Rachit  Srivastava,AirTight Networks,"Demo: Witals, AP-Centric Health Diagnosis of WiFiNetworks","802.11a/g/n, BSS, airtime, RSSI, causal graph, wifi",2015,mobicom
Bhaskaran  Raman,IIT Bombay,"Demo: Witals, AP-Centric Health Diagnosis of WiFiNetworks","802.11a/g/n, BSS, airtime, RSSI, causal graph, wifi",2015,mobicom
Mythili Ranganath Vutukuru,IIT Bombay,"Demo: Witals, AP-Centric Health Diagnosis of WiFiNetworks","802.11a/g/n, BSS, airtime, RSSI, causal graph, wifi",2015,mobicom
Loïc  Baron,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Fadwa  Boubekeur,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Radomir  Klacza,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Mohammed Yasin Rahman,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Ciro  Scognamiglio,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Nina  Kurose,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Timur  Friedman,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Serge  Fdida,Université Pierre et Marie Curie,Demo: OneLab: Major Computer Networking Testbeds for IoT and Wireless Experimentation,"heterogeneous testbed federation, unique credential, slice-based federation architecture, experimental facility, myslice",2015,mobicom
Changmin  Lee,Yonsei University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
Bonhong  Koo,Yonsei University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
Narae  Kim,Yonsei University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
H Birkan Yilmaz,Yonsei University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
Nariman  Farsad,York University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
Andrew W Eckford,York University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
Chan-Byoung Chae,Yonsei University,Demo: Molecular MIMO with Drift,"MIMO, communication via diffusion, molecular communications",2015,mobicom
Wasif Masood,Institute of Networked and Embedded Systems,Demo: Exploring Autoregressive Integrated Models for Time Synchronization in Wireless Sensor Networks,"wireless sensor networks, arima, IEEE 802.15.4, synchronization",2015,mobicom
Jorge F Schmidt,Institute of Networked and Embedded Systems,Demo: Exploring Autoregressive Integrated Models for Time Synchronization in Wireless Sensor Networks,"wireless sensor networks, arima, IEEE 802.15.4, synchronization",2015,mobicom
Georgios Z Papadopoulos,University of Strasbourg,Demo: Abstract: Live Adaptations of Low-Power MAC Protocols,"wireless sensor network, MAC layer, low-power protocols, traffic adaptivity, bursty traffic",2015,mobicom
Antoine  Gallais,University of Strasbourg,Demo: Abstract: Live Adaptations of Low-Power MAC Protocols,"wireless sensor network, MAC layer, low-power protocols, traffic adaptivity, bursty traffic",2015,mobicom
Guillaume  Schreiner,University of Strasbourg,Demo: Abstract: Live Adaptations of Low-Power MAC Protocols,"wireless sensor network, MAC layer, low-power protocols, traffic adaptivity, bursty traffic",2015,mobicom
Thomas  Noël,University of Strasbourg,Demo: Abstract: Live Adaptations of Low-Power MAC Protocols,"wireless sensor network, MAC layer, low-power protocols, traffic adaptivity, bursty traffic",2015,mobicom
