Name,University/Organization,Type of Chair,Conference,Year
Bhaskar Krishnamachari,University of Southern California,Technical Program Committee,MobiHoc,2017
Bin Li,University of Rhode Island,Technical Program Committee,MobiHoc,2017
Bo Ji,Temple University,Technical Program Committee,MobiHoc,2017
Carla-Fabiana Chiasserini,Politecnico di Torino,Technical Program Committee,MobiHoc,2017
Carlee Joe-Wong,Carnegie Mellon University,Technical Program Committee,MobiHoc,2017
Cem Tekin,Bilkent University,Technical Program Committee,MobiHoc,2017
Changhee Joo,UNIST,Technical Program Committee,MobiHoc,2017
Chiara Petrioli,University of Rome,Technical Program Committee,MobiHoc,2017
D. Manjunath,Indian Institute of Technology,Technical Program Committee,MobiHoc,2017
Dan Rubenstein,Columbia University,Technical Program Committee,MobiHoc,2017
Dongning Guo,Northwestern University,Technical Program Committee,MobiHoc,2017
Emilio Leonardi,Politecnico di Torino,Technical Program Committee,MobiHoc,2017
Eylem Ekici,Ohio State University,Technical Program Committee,MobiHoc,2017
Eytan Modiano,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2017
Fan Wu,Jiao Tong University,Technical Program Committee,MobiHoc,2017
Florin Ciucu,University of Warwick,Technical Program Committee,MobiHoc,2017
Gaurav Kasbekar,Indian Institute of Technology,Technical Program Committee,MobiHoc,2017
Gil Zussman,Columbia University,Technical Program Committee,MobiHoc,2017
Guoliang Xue,Arizona State University,Technical Program Committee,MobiHoc,2017
Gustavo de Veciana,University of Texas Austin,Technical Program Committee,MobiHoc,2017
I-Hong Hou,Texas A&M University,Technical Program Committee,MobiHoc,2017
Iordanis Koutsopoulos,Athens University of Economics and Business,Technical Program Committee,MobiHoc,2017
Javad Ghaderi,Columbia University,Technical Program Committee,MobiHoc,2017
Jianwei Huang,Chinese University of Hong Kong,Technical Program Committee,MobiHoc,2017
Jia Liu,Ohio State University,Technical Program Committee,MobiHoc,2017
Jian Tan,Ohio State University,Technical Program Committee,MobiHoc,2017
Jie Gao,Stony Brook University,Technical Program Committee,MobiHoc,2017
John Tadrous,Rice University,Technical Program Committee,MobiHoc,2017
Jörg Liebeherr,University of Toronto,Technical Program Committee,MobiHoc,2017
Junshan Zhang,Arizona State University,Technical Program Committee,MobiHoc,2017
Konstantinos Psounis,University of Southern California,Technical Program Committee,MobiHoc,2017
Koushik Kar,Rensselaer Polytechnic Institute,Technical Program Committee,MobiHoc,2017
Leandros Tassiulas,Yale University,Technical Program Committee,MobiHoc,2017
Lei Ying,Arizona State University,Technical Program Committee,MobiHoc,2017
Lingjie Duan,Singapore University of Technology and Design,Technical Program Committee,MobiHoc,2017
Longbo Huang,Tsinghua University,Technical Program Committee,MobiHoc,2017
Lu Su,SUNY Buffalo,Technical Program Committee,MobiHoc,2017
Magnús Halldórsson,Reykjavik University,Technical Program Committee,MobiHoc,2017
Marc Lelarge,INRIA-ENS,Technical Program Committee,MobiHoc,2017
Michael Neely,University of Southern California,Technical Program Committee,MobiHoc,2017
Minghua Chen,Chinese University of Hong Kong,Technical Program Committee,MobiHoc,2017
Moez Draief,Imperial College,Technical Program Committee,MobiHoc,2017
Panagiotis Papadimitratos,KTH Royal Institute of Technology,Technical Program Committee,MobiHoc,2017
Parimal Parag,Indian Institute of Science,Technical Program Committee,MobiHoc,2017
Peng-Jun Wan,Illinois Institute of Technology,Technical Program Committee,MobiHoc,2017
Peter Marbach,University of Toronto,Technical Program Committee,MobiHoc,2017
Raghupathy Sivakumar,Georgia Tech,Technical Program Committee,MobiHoc,2017
Rahul Urgaonkar,IBM Research,Technical Program Committee,MobiHoc,2017
Ramesh Sitaraman,University of Massachusetts Amherst,Technical Program Committee,MobiHoc,2017
Randall Berry,Northwestern University,Technical Program Committee,MobiHoc,2017
Reuven Cohen,Technion – Israel Institute of Technology,Technical Program Committee,MobiHoc,2017
Richard Ma,National University of Singapore,Technical Program Committee,MobiHoc,2017
Roy Yates,Rutgers University,Technical Program Committee,MobiHoc,2017
Sem Borst,TU Eindhoven,Technical Program Committee,MobiHoc,2017
Shaojie Tang,University of Texas Dallas,Technical Program Committee,MobiHoc,2017
Shibo He,Zhejiang University,Technical Program Committee,MobiHoc,2017
Song Chong,Korea Advanced Institute of Science and Technology,Technical Program Committee,MobiHoc,2017
Srinivas Shakkottai,Texas A&M University,Technical Program Committee,MobiHoc,2017
Steven Weber,Drexel University,Technical Program Committee,MobiHoc,2017
Stratis Ioannidis,Northeastern University,Technical Program Committee,MobiHoc,2017
odoros Salonidis,IBM Research,Technical Program Committee,MobiHoc,2017
Tommaso Melodia,Northeastern University,Technical Program Committee,MobiHoc,2017
Vaneet Aggarwal,AT&T Research,Technical Program Committee,MobiHoc,2017
Venkatesh Ramaiyan,Indian Institute of Technology,Technical Program Committee,MobiHoc,2017
Vijay Subramanian,University of Michigan,Technical Program Committee,MobiHoc,2017
Wing Cheong Lau,Chinese University of Hong Kong,Technical Program Committee,MobiHoc,2017
Xiang-Yang Li,Illinois Institute of Technology,Technical Program Committee,MobiHoc,2017
Xiaojun Lin,Purdue University,Technical Program Committee,MobiHoc,2017
Xinbing Wang,Shanghai Jiaotong University,Technical Program Committee,MobiHoc,2017
Xiuzhen Cheng,George Washington University,Technical Program Committee,MobiHoc,2017
Yin Sun,Ohio State University,Technical Program Committee,MobiHoc,2017
Yung Yi,Korea Advanced Institute of Science and Technology,Technical Program Committee,MobiHoc,2017
Zhi-Li Zhang,University of Minnesota,Technical Program Committee,MobiHoc,2017
Elif Uysal-Biyikoglu,Middle East Technical University,Technical Program Committee,MobiHoc,2017
P. R. Kumar,University of Illinois Urbana Champaign,General Chair,MobiHoc,2005
Andrew T. Campbell,Columbia University,Program Co-Chair,MobiHoc,2005
Roger Wattenhofer,ETH Zurich,Program Co-Chair,MobiHoc,2005
Nitin H. Vaidya,University of Illinois Urbana Champaign,Steering Committee Chair,MobiHoc,2005
Tarek Abdelzaher,University of Virginia,Program Committee,MobiHoc,2005
Elizabeth Belding-Royer,University of California Santa Barbara,Program Committee,MobiHoc,2005
Giuseppe Bianchi,University of Roma Tor Vergata,Program Committee,MobiHoc,2005
Costas Busch,RPI,Program Committee,MobiHoc,2005
Marco Conti,CNR - IIT,Program Committee,MobiHoc,2005
Scott Corson,Flarion Technologies,Program Committee,MobiHoc,2005
Jon Crowcroft,University of Cambridge,Program Committee,MobiHoc,2005
Stephan Eidenbenz,Los Alamos National Laboratory,Program Committee,MobiHoc,2005
Eylem Ekici,Ohio State University,Program Committee,MobiHoc,2005
Anthony Ephremides,University of Maryland,Program Committee,MobiHoc,2005
Thomas Erlebach,Leicester,Program Committee,MobiHoc,2005
Serge Fdida,University Pierre & Marie Curie,Program Committee,MobiHoc,2005
Massimo Franceschetti,University of California San Diego,Program Committee,MobiHoc,2005
Adrian Friday,Lancaster University,Program Committee,MobiHoc,2005
J. J. Garcia-Luna-Aceves,Santa Cruz,Program Committee,MobiHoc,2005
Mario Gerla,University of California at Los Angeles,Program Committee,MobiHoc,2005
Javier Gomez,National University of Mexico,Program Committee,MobiHoc,2005
Zygmunt Hass,Cornell University,Program Committee,MobiHoc,2005
Wei Hong,Intel Research,Program Committee,MobiHoc,2005
Yih-Chun Hu,Berkeley,Program Committee,MobiHoc,2005
Jean-Pierre Hubaux,EPFL,Program Committee,MobiHoc,2005
David Johnson,Rice University,Program Committee,MobiHoc,2005
Bhaskar Krishnamachari,University of Southern California,Program Committee,MobiHoc,2005
Lakshman Krishnamurthy,Intel Corp,Program Committee,MobiHoc,2005
Srikanth Krishnamurthy,Riverside,Program Committee,MobiHoc,2005
Marwan Krunz,University of Arizona,Program Committee,MobiHoc,2005
Sung-Ju Lee,HP Labs,Program Committee,MobiHoc,2005
Li Li,Lucent Technologies,Program Committee,MobiHoc,2005
Xiang-Yang Li,Illinois Institute of Technology,Program Committee,MobiHoc,2005
Madhav Marathe,Los Alamos National Laboratory,Program Committee,MobiHoc,2005
Hiroyuki Morikawa,University of Tokyo,Program Committee,MobiHoc,2005
Badri Nath,Rutgers University,Program Committee,MobiHoc,2005
Sergio Palazzo,University of Catania,Program Committee,MobiHoc,2005
Maria Papadopouli,University of North Carolina at Chapel Hill,Program Committee,MobiHoc,2005
Paolo Penna,Salerno,Program Committee,MobiHoc,2005
Charles Perkins,Nokia Research Center,Program Committee,MobiHoc,2005
Chiara Petrioli,University of Rome,Program Committee,MobiHoc,2005
Radha Poovendran,University of Washington,Program Committee,MobiHoc,2005
Andras Racz,Ericsson Research,Program Committee,MobiHoc,2005
Rajmohan Rajaraman,Northeastern University,Program Committee,MobiHoc,2005
Andrea Richa,Arizona State University,Program Committee,MobiHoc,2005
Saswati Sarkar,University of Pennsylvania,Program Committee,MobiHoc,2005
Christian Schindelhauer,University of Paderborn,Program Committee,MobiHoc,2005
Henning Schulzrinne,Columbia University,Program Committee,MobiHoc,2005
Sergio Servetto,Cornell University,Program Committee,MobiHoc,2005
Suresh Singh,Portland State University,Program Committee,MobiHoc,2005
Raghupathy Sivakumar,Georgia Tech,Program Committee,MobiHoc,2005
Lothar Thiele,ETH Zurich,Program Committee,MobiHoc,2005
Srikanta Tirthapura,Iowa State,Program Committee,MobiHoc,2005
Alec Wolman,Microsoft Research,Program Committee,MobiHoc,2005
Songwu Lu,University of California Los Angeles,Poster Co-Chair,MobiHoc,2005
Saswati Sarkar,University of Penn.,Poster Co-Chair,MobiHoc,2005
Scott R. Graham,Air Force Institute of Technology,Demo Chair,MobiHoc,2005
Bhaskar Krishnamachari,University of Southern California,Tutorial Co-Chair,MobiHoc,2005
Richard J. La,University of Maryland,Tutorial Co-Chair,MobiHoc,2005
Robin Kravets,University of Illinois Urbana Champaign,Publicity Co-Chair,MobiHoc,2005
Marco Conti,Consiglio Nazionale delle Ricerche,Publicity Co-Chair,MobiHoc,2005
Sunghyun Choi,Seoul National University,Publicity Co-Chair,MobiHoc,2005
Raghupathy Sivakumar,Georgia Tech,Finance Co-Chair,MobiHoc,2005
Srikanth Krishnamurthy,University of California Riverside,Finance Co-Chair,MobiHoc,2005
Prasun Sinha,Ohio State University,Registration Chair,MobiHoc,2005
Junshan Zhang,Arizona State University,Webpage Chair,MobiHoc,2005
Xiang-Yang Li,Illinois Institute of Technology,Local Arrangements Co-Chair,MobiHoc,2005
Haiyun Luo,University of Illinois Urbana Champaign,Local Arrangements Co-Chair,MobiHoc,2005
Wai Gen Yee,Illinois Institute of Technology,Local Arrangements Co-Chair,MobiHoc,2005
Yongguang Zhang,HRL Labs,Publication Chair,MobiHoc,2005
Mario Gerla,University of California Los Angeles,MobiHoc Steering Committee,MobiHoc,2005
Jean-Pierre Hubaux,EPFL,MobiHoc Steering Committee,MobiHoc,2005
Joe Macker,Naval Research Lab,MobiHoc Steering Committee,MobiHoc,2005
Charles E. Perkins,Nokia,MobiHoc Steering Committee,MobiHoc,2005
Martha Steenstrup,Clemson University and Stow Research L.L.C.,MobiHoc Steering Committee,MobiHoc,2005
Nitin H. Vaidya,University of Illinois Urbana Champaign,MobiHoc Steering Committee,MobiHoc,2005
A. Chockalingam,IISc Bangalore,General Chair,MobiHoc,2013
D. Manjunath,IIT Bombay,General Chair,MobiHoc,2013
Massimo Franceschetti,University of California San Diego,Technical Program Chair,MobiHoc,2013
Leandros Tassiulas,University of ssaly,Technical Program Chair,MobiHoc,2013
Mario Gerla,University of California Los Angeles,"P. R. Kumar ,Texas A&M University",MobiHoc,2013
Jean-Pierre Hubaux,EPFL,"P. R. Kumar ,Texas A&M University",MobiHoc,2013
Joseph Macker,Naval Research Lab,"P. R. Kumar ,Texas A&M University",MobiHoc,2013
Sergio Palazzo,University of Catania,"P. R. Kumar ,Texas A&M University",MobiHoc,2013
Charles Perkins,WiChorus,"P. R. Kumar ,Texas A&M University",MobiHoc,2013
Martha Steenstrup,Clemson University and Stow Research L.L.C,"P. R. Kumar ,Texas A&M University",MobiHoc,2013
Aditya Gopalan,Technion,Workshop Chair,MobiHoc,2013
Krishna Jagannathan,IIT Madras,Workshop Chair,MobiHoc,2013
T V Prabhakar,IISc Bangalore,Local Arrangements Chair,MobiHoc,2013
Sujay Sanghavi,University of Texas Austin,Poster Chair,MobiHoc,2013
Zainul M Charbiwala,IBM Research,Publication Chair,MobiHoc,2013
Nishanth Sastry,King's College London,Publication Chair,MobiHoc,2013
Vinay Joseph Ribeiro,IIT Delhi,Student Travel Grants Chair,MobiHoc,2013
Chandrika Sridhar,IISC Bangalore,Visa Chair,MobiHoc,2013
Kameswari Chebrolu,IIT Bombay,Publicity Chair,MobiHoc,2013
RangaRao Venkatesha Prasad,TU Delft,Publicity Chair,MobiHoc,2013
Vasilis Sourlas,CERTH,Web Submission Chair,MobiHoc,2013
Rakesh Chavan,IIT Bombay,Web Chair,MobiHoc,2013
Animashree Anandkumar,University of California Irvine,Technical Program Committee,MobiHoc,2013
Stefano Avallone,University of Naples,Technical Program Committee,MobiHoc,2013
Randall Berry,Northwestern University,Technical Program Committee,MobiHoc,2013
Srikrishna Bhashyam,IIT Madras,Technical Program Committee,MobiHoc,2013
Sem Borst,TU Eindhoven,Technical Program Committee,MobiHoc,2013
Ioannis Broustis,AT&T Research,Technical Program Committee,MobiHoc,2013
Prasanna Chaporkar,IIT Bombay,Technical Program Committee,MobiHoc,2013
Zainul Charbiwala,IBM Research,Technical Program Committee,MobiHoc,2013
Carla-Fabiana Chiasserini,Politecnico di Torino,Technical Program Committee,MobiHoc,2013
Song Chong,KAIST,Technical Program Committee,MobiHoc,2013
Onkar Dabeer,TIFR Mumbai,Technical Program Committee,MobiHoc,2013
Alex Dimakis,University of Southern California,Technical Program Committee,MobiHoc,2013
Vijay Erramilli,Telefonika,Technical Program Committee,MobiHoc,2013
Atilla Eryilmaz,Ohio State University,Technical Program Committee,MobiHoc,2013
Radha Krishna Ganti,IIT Madras,Technical Program Committee,MobiHoc,2013
Jason J. Haas,Sandia National Labs,Technical Program Committee,MobiHoc,2013
Jianwei Huang,Chinese University of Hong Kong,Technical Program Committee,MobiHoc,2013
I-Hong Hou,Texas A&M University,Technical Program Committee,MobiHoc,2013
Tara Javidi,University of California San Diego,Technical Program Committee,MobiHoc,2013
Ravi Kokku,IBM Research,Technical Program Committee,MobiHoc,2013
Koushik Kar,Rensselaer Polytechnic Institute,Technical Program Committee,MobiHoc,2013
Hemant Kowshik,IBM Research,Technical Program Committee,MobiHoc,2013
Nikhil Karamchandani,USC/UCSD,Technical Program Committee,MobiHoc,2013
Can Emre Koksal,Ohio State University,Technical Program Committee,MobiHoc,2013
Iordanis Koutsopoulos,CERTH,Technical Program Committee,MobiHoc,2013
Douglas Leith,Hamilton,Technical Program Committee,MobiHoc,2013
Jorg Liebeherr,University of Toronto,Technical Program Committee,MobiHoc,2013
Jun Luo,Nanyang Technological University,Technical Program Committee,MobiHoc,2013
Peter Marbach,University of Toronto,Technical Program Committee,MobiHoc,2013
Athina Markopoulou,University of California Irvine,Technical Program Committee,MobiHoc,2013
Cecilia Mascolo,University of Cambridge,Technical Program Committee,MobiHoc,2013
Eytan Modiano,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2013
Anand Muralidhar,Bell Labs,Technical Program Committee,MobiHoc,2013
Jayakrishnan Unnikrishnan Nair,California Institute of Technology,Technical Program Committee,MobiHoc,2013
Samuel C. Nelson,BBN Technologies,Technical Program Committee,MobiHoc,2013
Max Ott,NICTA,Technical Program Committee,MobiHoc,2013
George Paschos,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2013
Konstantinos Pelechrinis,University of Pittsburgh,Technical Program Committee,MobiHoc,2013
Chiara Petrioli,University of Rome,Technical Program Committee,MobiHoc,2013
Vinod Prabhakaran,TIFT Mumbai,Technical Program Committee,MobiHoc,2013
Alexandre Proutiere,KTH Royal Institute of Technology,Technical Program Committee,MobiHoc,2013
Gaurav Raina,IIT Madras,Technical Program Committee,MobiHoc,2013
Venkatesh Ramaiyan,IIT Madras,Technical Program Committee,MobiHoc,2013
Bhaskaran Raman,IIT Bombay,Technical Program Committee,MobiHoc,2013
Ramachandran Ramjee,Microsoft Research,Technical Program Committee,MobiHoc,2013
Vinay Ribeiro,IIT Delhi,Technical Program Committee,MobiHoc,2013
odoros Salonidis,Technicolor Paris Research Center,Technical Program Committee,MobiHoc,2013
Saswati Sarkar,University of Pennsylvania,Technical Program Committee,MobiHoc,2013
Ivan Seskar,Rutgers University,Technical Program Committee,MobiHoc,2013
Srinivas Shakkottai,Texas A&M University,Technical Program Committee,MobiHoc,2013
Vinod Sharma,IISc Bangalore,Technical Program Committee,MobiHoc,2013
Shreyas Sundaram,University of Waterloo,Technical Program Committee,MobiHoc,2013
Vassilis Tsaoussidis,Democritus University of Thrace,Technical Program Committee,MobiHoc,2013
Rahul Urgaonkar,BBN Technologies,Technical Program Committee,MobiHoc,2013
Rahul Vaze,TIFR Mumbai,Technical Program Committee,MobiHoc,2013
Xinbing Wang,Shanghai Jiao Tong University,Technical Program Committee,MobiHoc,2013
